Tanggal,Media,Topik,Topik_Cleaned,label,prediksi_model,cluster
15-Jan-23,Lapor Sleman,LAMPU MERAH BAHAYA,lampu merah bahaya,1,1,1
16-Jan-23,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
16-Jan-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
17-Jan-23,Twitter,kayu tersangkut kabel listrik,kayu tersangkut kabel listrik,0,1,1
17-Jan-23,Website,Pohon perindang doyong kejalan,pohon perindang doyong kejalan,1,1,1
18-Jan-23,Website,Irigasi rusak,irigasi rusak,1,1,1
18-Jan-23,Lapor Sleman,Tawon Besar Di Genteng,tawon besar genteng,0,1,1
18-Jan-23,Twitter,LPJU mati,lpju mati,1,1,1
19-Jan-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
19-Jan-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
19-Jan-23,Instagram,Resapan air limbah,resapan air limbah,1,1,1
20-Jan-23,Website,Jalan Kaliurang,jalan kaliurang,0,1,1
22-Jan-23,Website,Lantai 2 pasar prambanan berlubang,lantai pasar prambanan berlubang,1,1,1
22-Jan-23,Website,Bantuan sapi mati PMK,bantuan sapi mati pmk,1,1,1
23-Jan-23,Lapor Sleman,Pohon Besar,pohon besar,1,1,1
23-Jan-23,Instagram,Parkir di pinggir jalan,parkir pinggir jalan,1,1,1
25-Jan-23,Lapor Sleman,Jalan berlubang,jalan berlubang,1,1,2
25-Jan-23,Lapor Sleman,Lampu Pju Mati Udah Lama,lampu pju mati lama,1,1,0
26-Jan-23,Lapor Sleman,Jalan Rusak,jalan rusak,1,1,2
26-Jan-23,Lapor Sleman,Lampu Penerangan Jalan Mati/rusak,lampu penerangan jalan matirusak,1,1,1
26-Jan-23,Lapor Sleman,Sisa Potongan Pohon Menggantung Di Kabel,sisa potongan pohon menggantung kabel,1,1,1
29-Jan-23,Website,Jalan berlubang,jalan berlubang,1,1,2
30-Jan-23,Lapor Sleman,JALAN KALIURANG,jalan kaliurang,0,1,1
30-Jan-23,Website,jalan berlubang,jalan berlubang,1,1,2
31-Jan-23,Website,jalan rusak,jalan rusak,1,1,2
1-Feb-23,Lapor Sleman,Jalan Berlubang Di Jalan Raya Tajem Depan Soto Lulung Lejar (rumah Sakit Respati),jalan berlubang jalan raya tajem depan soto lulung lejar rumah sakit respati,1,1,1
1-Feb-23,Lapor Sleman,Parkir Sembarangan,parkir sembarangan,1,1,1
2-Feb-23,Twitter,LPJU Jalan Palagan,lpju jalan palagan,1,1,1
3-Feb-23,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
4-Feb-23,Lapor Sleman,Jalan Berlubang Di Jalan Raya Tajem Depan Soto Lulung Lejar (rumah Sakit Respati),jalan berlubang jalan raya tajem depan soto lulung lejar rumah sakit respati,1,1,1
4-Feb-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
4-Feb-23,Lapor Sleman,JALANAN BERLUBANG,jalanan berlubang,1,1,1
4-Feb-23,Lapor Sleman,Lampu Pju Mati Lagi,lampu pju mati,1,1,0
7-Feb-23,Lapor Sleman,Jalan Berlubang Di Jalan Raya Tajem Depan Soto Lulung Lejar (rumah Sakit Respati),jalan berlubang jalan raya tajem depan soto lulung lejar rumah sakit respati,1,1,1
7-Feb-23,Twitter,Jalan Kapten Hariyadi,jalan kapten hariyadi,0,1,1
7-Feb-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
7-Feb-23,Lapor Sleman,Pemangkasan Pohon Perindang Di Jalan Rajawali Condongcatur,pemangkasan pohon perindang jalan rajawali condongcatur,1,1,1
8-Feb-23,Website,Pohon perindang,pohon perindang,1,1,1
8-Feb-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
8-Feb-23,Lapor Sleman,Pohon Di Jalan Babarsari Terlalu Lebat Dan Tinggi,pohon jalan babarsari terlalu lebat tinggi,1,1,1
8-Feb-23,Instagram,Drainase meluap,drainase meluap,0,1,1
8-Feb-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
9-Feb-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
9-Feb-23,Lapor.go.id,Lampu Lalu Lintas Mati (Masih Belum Ditindak lanjuti),lampu lalu lintas mati,1,1,1
9-Feb-23,Lapor.go.id,Bakar Sampah,bakar sampah,1,1,1
9-Feb-23,Lapor Sleman,Sampah basah yang menumpuk,sampah basah menumpuk,1,1,1
11-Feb-23,Lapor Sleman,Parkir 5000,parkir,1,1,1
11-Feb-23,Lapor Sleman,Bis Besar Banyak Melewati Jalan Kabupaten,bis besar banyak melewati jalan,0,1,1
12-Feb-23,Lapor Sleman,Pohon perindang,pohon perindang,1,1,1
13-Feb-23,Lapor Sleman,Daluran Drainase Air Meluber Ke Jalan,daluran drainase air meluber jalan,1,1,1
13-Feb-23,Twitter,LPJU mati,lpju mati,1,1,1
13-Feb-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
13-Feb-23,Lapor Sleman,Saluran Irigasi Meluap Ke Jalan Mengakibatkan Jalan Rusak Parah,saluran irigasi meluap jalan mengakibatkan jalan rusak parah,1,1,1
13-Feb-23,Lapor Sleman,Lampu Pju Mati,lampu pju mati,1,1,0
13-Feb-23,Lapor Sleman,Jalan Berlubang Parah Di Jalan Ngepas Lor Sampai Kadilobo,jalan berlubang parah jalan ngepas lor kadilobo,1,1,2
13-Feb-23,Lapor Sleman,Spanduk Menghalangi Pandangan Berbahaya,spanduk menghalangi pandangan berbahaya,1,1,1
13-Feb-23,Lapor Sleman,Lampu PJU,lampu pju,1,1,0
13-Feb-23,Website,Jalan berlubang,jalan berlubang,1,1,2
13-Feb-23,Website,Penambangan liar,penambangan liar,1,1,1
14-Feb-23,Website,Saluran Irigasi Meluap Ke Jalan Mengakibatkan Jalan Rusak Parah,saluran irigasi meluap jalan mengakibatkan jalan rusak parah,1,1,1
14-Feb-23,Lapor Sleman,Jalan Berlubang Di Jembatan Bogem Kalasan,jalan berlubang jembatan bogem kalasan,1,1,1
14-Feb-23,Twitter,LPJU mati,lpju mati,1,1,1
14-Feb-23,Lapor Sleman,Jalan Berlubang Di Sepanjang Jalan Raya Tajem,jalan berlubang sepanjang jalan raya tajem,1,1,2
15-Feb-23,Lapor Sleman,Jalan Kapten Haryadi Berlubang Parah,jalan kapten haryadi berlubang parah,1,1,1
15-Feb-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
15-Feb-23,Instagram,Gangguan kenyamanan lingkungan,gangguan kenyamanan lingkungan,1,1,1
15-Feb-23,Lapor.go.id,Jalan berlubang,jalan berlubang,1,1,2
16-Feb-23,Lapor Sleman,Daerah Atas Underpass Gelap,atas underpass gelap,1,1,1
16-Feb-23,Twitter,Jalan Berlubang Jalan Kapten Hariyadi,jalan berlubang jalan kapten hariyadi,1,1,2
16-Feb-23,Instagram,Jalan Berlubang Jalan Kapten Hariyadi,jalan berlubang jalan kapten hariyadi,1,1,2
16-Feb-23,Twitter,Jalan berlubang jalan tajem,jalan berlubang jalan tajem,1,1,2
16-Feb-23,Twitter,jalan Godean Ngapak,jalan godean ngapak,0,1,1
16-Feb-23,Twitter,Jalan palagan dan jalan kapten hariyadi,jalan palagan jalan kapten hariyadi,0,1,1
17-Feb-23,Twitter,Jalan Berlubang Jalan Kapten Hariyadi,jalan berlubang jalan kapten hariyadi,1,1,2
17-Feb-23,Twitter,Drainase mampet,drainase mampet,1,1,1
17-Feb-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
17-Feb-23,Lapor Sleman,jalan Raya,jalan raya,0,1,1
17-Feb-23,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
17-Feb-23,Lapor Sleman,Lubang Di Jalan Sidomukti,lubang jalan sidomukti,1,1,1
18-Feb-23,Instagram,Jalan Berlubang jalan kapten Hariyadi,jalan berlubang jalan kapten hariyadi,1,1,2
19-Feb-23,Lapor Sleman,Jalan Jeblonng,jalan jeblonng,0,1,2
19-Feb-23,Lapor Sleman,Jalan Berlubang Sepanjang Anggajaya 2,jalan berlubang sepanjang anggajaya,1,1,1
19-Feb-23,Twitter,Jalan berlubang tajem,jalan berlubang tajem,1,1,2
20-Feb-23,Twitter,Jalan berlubang tajem,jalan berlubang tajem,1,1,2
20-Feb-23,Website,Pembuangan sampah liar,pembuangan sampah liar,1,1,1
20-Feb-23,Website,Jalan,jalan,0,1,2
21-Feb-23,Twitter,PJU mati,pju mati,1,1,0
22-Feb-23,Twitter,APILL mati,apill mati,1,1,0
22-Feb-23,Instagram,PJU mati,pju mati,1,1,0
23-Feb-23,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
23-Feb-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
23-Feb-23,Twitter,Jalan Berlubang jalan kapten Hariyadi,jalan berlubang jalan kapten hariyadi,1,1,2
23-Feb-23,Instagram,Jalan berlubang dan minim penerangan,jalan berlubang minim penerangan,1,1,1
23-Feb-23,Twitter,Jalan berlubang jalan damai,jalan berlubang jalan damai,1,1,2
23-Feb-23,Twitter,Jalan berlubang jalan Godean,jalan berlubang jalan godean,1,1,2
24-Feb-23,Website,Pencurian laptop,pencurian laptop,1,1,1
24-Feb-23,Twitter,Jalan berlubang opak raya kalasan,jalan berlubang opak raya kalasan,1,1,1
24-Feb-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
24-Feb-23,Twitter,Jalan berlubang banyurejo tempel,jalan berlubang banyurejo tempel,1,1,2
24-Feb-23,Twitter,Jalan berlubang buk renteng,jalan berlubang buk renteng,1,1,1
24-Feb-23,Lapor Sleman,Saran Penambahan Lampu Lalin Penyebrangan Pejalan Kaki,saran penambahan lampu lalin penyebrangan pejalan kaki,1,1,1
25-Feb-23,Website,PJU mati di sepanjang ring road utara,pju mati sepanjang ring road utara,1,1,1
25-Feb-23,Website,Permohonan lampu peringatan jalan,permohonan lampu peringatan jalan,1,1,1
25-Feb-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
25-Feb-23,Instagram,Resapan air limbah hibah meluap lagi,resapan air limbah hibah meluap,1,1,1
26-Feb-23,Lapor Sleman,MOHON DENGAN HORMAT SEGERA DI TINDAK LANJUTI JALAN RUSAK JL KLANGON TEMPEL TIMUR DSN DARATAN SENDANGARUM MINGGIR,hormat segera jalan rusak jl klangon tempel timur dsn daratan sendangarum minggir,1,1,1
27-Feb-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
27-Feb-23,Lapor Sleman,BAU TAK SEDAP KOLAM LELE,bau sedap kolam lele,1,1,1
27-Feb-23,Lapor Sleman,Jalan Berlubang Di Jalan Depan Area Masjid Daarusalaam,jalan berlubang jalan depan area masjid daarusalaam,1,1,1
28-Feb-23,Twitter,Tarif parkir di puskesmas ngaglik 1 tidak sesuai,tarif parkir puskesmas ngaglik sesuai,1,1,1
28-Feb-23,Website,Jalan berlubang,jalan berlubang,1,1,2
28-Feb-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
28-Feb-23,Email,Jalan berlubang,jalan berlubang,1,1,2
28-Feb-23,Email,Parit di tutup beton dan air meluap,parit tutup beton air meluap,1,1,1
28-Feb-23,Email,KELUHAN PERTANIAN & KEHEWANAN,keluhan pertanian kehewanan,1,1,1
28-Feb-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
1-Mar-23,SMS Hotline,LPJU ring road,lpju ring road,1,1,1
1-Mar-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
1-Mar-23,Twitter,LPJU ring road utara,lpju ring road utara,1,1,1
1-Mar-23,Lapor Sleman,Pemasangan PJU,pemasangan pju,1,1,1
1-Mar-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
1-Mar-23,Twitter,Jalan desa rusak,jalan desa rusak,1,1,1
1-Mar-23,Instagram,Gangguan kenyamanan dari warmindo pamungkas,gangguan kenyamanan warmindo pamungkas,1,1,1
1-Mar-23,Lapor.go.id,Kerusakan jalan/aspal,kerusakan jalanaspal,1,1,1
2-Mar-23,Lapor Sleman,Jalan berlubang,jalan berlubang,1,1,2
2-Mar-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
2-Mar-23,Twitter,Parkir di jalan MM UGM,parkir jalan mm ugm,1,1,1
3-Mar-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
3-Mar-23,Instagram,Tarif parkir foodcourt denggung,tarif parkir foodcourt denggung,1,1,1
3-Mar-23,Website,Saluran air,saluran air,1,1,1
5-Mar-23,Website,Jalan berlubang,jalan berlubang,1,1,2
6-Mar-23,Website,PDAM sering mati,pdam sering mati,1,1,1
6-Mar-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
6-Mar-23,Instagram,Gangguan kenyamanan dari anak kos,gangguan kenyamanan anak kos,1,1,1
7-Mar-23,Lapor Sleman,"Jalan Berlubang Di Jl. Garuda, Kramat Sidoarum",jalan berlubang jl garuda kramat sidoarum,1,1,1
7-Mar-23,Lapor Sleman,Air Mari Dari Pagi,air,1,1,1
8-Mar-23,Lapor Sleman,Air PDAM Masih Belum Ngalir,air pdam ngalir,1,1,1
8-Mar-23,Lapor Sleman,Klitih Yang Meresahkan,klitih meresahkan,1,1,1
8-Mar-23,Lapor Sleman,"Jalan Kabupaten Ruas Babadan Sendang , Sendangtirto Berbah",jalan ruas babadan sendang sendangtirto berbah,0,1,1
9-Mar-23,Lapor Sleman,Lampu PJU Kurang Terang,lampu pju kurang terang,1,1,1
9-Mar-23,Website,Pembakaran Sampah,pembakaran sampah,1,1,1
9-Mar-23,Lapor Sleman,Pemangkasan Pohon,pemangkasan pohon,1,1,1
9-Mar-23,Lapor.go.id,Jalan Rusak,jalan rusak,1,1,2
11-Mar-23,Lapor Sleman,Jalan Berlubang,jalan berlubang,1,1,2
12-Mar-23,Lapor Sleman,Jalan Berlubang Depan Smk Ypkk Maguwoharjo,jalan berlubang depan smk ypkk maguwoharjo,1,1,1
12-Mar-23,Lapor Sleman,Jalan Berlubang Parah,jalan berlubang parah,1,1,2
11-Mar-23,Twitter,Parkir di sepanjang jalan depan Dinas P3AP2KB,parkir sepanjang jalan depan dinas papkb,1,1,1
12-Mar-23,Instagram,Tarif parkir mobil di pasar malam denggung,tarif parkir mobil pasar denggung,1,1,1
13-Mar-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
13-Mar-23,Lapor.go.id,Jalan Rusak dan Lampu PJU Redup,jalan rusak lampu pju redup,1,1,1
13-Mar-23,Telepon Langsung,Bau Kandang Ternak Ayam di Lingkungan Warga Sangat Mengganggu,bau kandang ternak ayam lingkungan warga sangat mengganggu,1,1,1
14-Mar-23,Lapor Sleman,Air PAMSIMAS Yang Sering Kotor,air pamsimas sering kotor,1,1,1
14-Mar-23,Lapor.go.id,Pembakaran sampah 3 hari berturut,pembakaran sampah hari berturut,1,1,1
15-Mar-23,Twitter,LPJU ring road mati,lpju ring road mati,1,1,1
15-Mar-23,Lapor Sleman,Ternak Ayam Di Tengah2 Pemukiman,ternak ayam tengah pemukiman,0,1,1
16-Mar-23,Twitter,APILL mati Jalan Damai Kaliurang,apill mati jalan damai kaliurang,1,1,1
16-Mar-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
17-Mar-23,Twitter,Klitih,klitih,1,1,1
17-Mar-23,Twitter,APILL mati,apill mati,1,1,0
17-Mar-23,Instagram,Trotoar berlubang,trotoar berlubang,1,1,1
17-Mar-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
17-Mar-23,Twitter,Listrik padam,listrik padam,1,1,1
17-Mar-23,Website,Permohonan LPJU,permohonan lpju,1,1,1
17-Mar-23,Website,Pohon perindang,pohon perindang,1,1,1
18-Mar-23,Twitter,Listrik padam,listrik padam,1,1,1
18-Mar-23,Lapor Sleman,Lampu Traffic Light Fapet UGM—Fak Teknik UNY Mati,lampu traffic light fapet ugm—fak teknik uny mati,1,1,1
19-Mar-23,Website,Susah menemui RT untuk minta TTD,susah menemui rt ttd,1,1,1
20-Mar-23,Lapor.go.id,Pemalakan Berkedok Tukang Parkir,pemalakan berkedok tukang parkir,1,1,1
20-Mar-23,Instagram,Laporan gangguan kenyamanan,laporan gangguan kenyamanan,1,1,1
20-Mar-23,Lapor.go.id,Susahnya Meminta Tanda Tangan Ketua RT,susahnya meminta tanda tangan ketua rt,1,1,1
21-Mar-23,Lapor Sleman,Lampu PJU Depan Griya Kuantan Dan Sekitarnya Mati Lagi,lampu pju depan griya kuantan sekitarnya mati,1,1,0
21-Mar-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
21-Mar-23,Instagram,LPJU mati,lpju mati,1,1,1
23-Mar-23,Twitter,LPJU mati,lpju mati,1,1,1
23-Mar-23,Twitter,Permohonan pemasangan LPJU,permohonan pemasangan lpju,1,1,1
24-Mar-23,Instagram,Gangguan petasan setiap habis subuh,gangguan petasan habis subuh,1,1,1
24-Mar-23,Instagram,LPJU mati,lpju mati,1,1,1
24-Mar-23,Twitter,LPJU ring road,lpju ring road,1,1,1
24-Mar-23,Lapor Sleman,Jalan Berlubang Parah,jalan berlubang parah,1,1,2
25-Mar-23,Twitter,LPJU ring road,lpju ring road,1,1,1
25-Mar-23,Lapor Sleman,Parkir Liar,parkir liar,1,1,1
27-Mar-23,Lapor Sleman,LPJU Mati,lpju mati,1,1,1
27-Mar-23,Twitter,LPJU mati,lpju mati,1,1,1
27-Mar-23,Twitter,Jalan Berlubang,jalan berlubang,1,1,2
28-Mar-23,Lapor Sleman,Lampu PJU,lampu pju,1,1,0
28-Mar-23,Instagram,PKL di sepanjang jalan laksda adisucipto,pkl sepanjang jalan laksda adisucipto,0,1,1
30-Mar-23,Lapor Sleman,Lampu Lalu Lintas Mati Dan Spanduk Mengganggu Pandangan Pemakai Jalan,lampu lalu lintas mati spanduk mengganggu pandangan pemakai jalan,1,1,1
31-Mar-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
31-Mar-23,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
31-Mar-23,Lapor Sleman,Lampu Penerangan Jalan Ringroad Utara Mati,lampu penerangan jalan ringroad utara mati,1,1,1
1-Apr-23,Instagram,Permohonan akta kematian,permohonan akta kematian,1,1,1
1-Apr-23,Lapor Sleman,PJU tertutup rimbunnya pohon,pju tertutup rimbunnya pohon,1,1,1
1-Apr-23,Lapor Sleman,PJU mati,pju mati,1,1,0
2-Apr-23,Instagram,Lampu APILL Pasar Stan Maguwoharjo Padam,lampu apill pasar stan maguwoharjo padam,1,1,1
2-Apr-23,Lapor Sleman,Lampu PJU Mati,lampu pju mati,1,1,0
3-Apr-23,Twitter,jalan berlubang,jalan berlubang,1,1,2
3-Apr-23,Website,Jalan berlubang,jalan berlubang,1,1,2
3-Apr-23,Lapor Sleman,Penerangan Underpass Kentungan,penerangan underpass kentungan,0,1,1
3-Apr-23,Lapor Sleman,Jalan Rusak,jalan rusak,1,1,2
4-Apr-23,Website,Bau limbah dari hotel sheraton,bau limbah hotel sheraton,1,1,1
4-Apr-23,Twitter,Kecelakaan di underpass Kentungan akrena LPJU kurang terang,kecelakaan underpass kentungan akrena lpju kurang terang,1,1,1
5-Apr-23,Website,LALIN perempatan pasar stan,lalin perempatan pasar stan,0,1,1
5-Apr-23,Lapor Sleman,"Pengaduan Usaha Pengepul Sampah Restoran 8 Hotel Di Tengah Perkampungan Di Duwet, Rt 6, Masuk Gapura Mini Zoo Kemudian Belok Kiri Buk Kalen. Sangat Bau Dan Sudah Mengganggu Pernafasan Warga Sampe Sbelah Rt",pengaduan usaha pengepul sampah restoran hotel tengah perkampungan duwet rt masuk gapura mini zoo kemudian belok kiri buk kalen sangat bau mengganggu pernafasan warga sampe sbelah rt,1,1,1
5-Apr-23,Instagram,Pengepul sampah di depan rumah mengakibatkan bau di lingkungan,pengepul sampah depan rumah mengakibatkan bau lingkungan,1,1,1
5-Apr-23,Lapor Sleman,Jalan Rusak,jalan rusak,1,1,2
5-Apr-23,Lapor Sleman,Jalan Jemblong-jemblong Estetikk,jalan jemblongjemblong estetikk,0,1,2
5-Apr-23,Twitter,Jalan Rusak,jalan rusak,1,1,2
6-Apr-23,Lapor Sleman,Jalan berlubang,jalan berlubang,1,1,2
6-Apr-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
7-Apr-23,Lapor Sleman,JALAN RUSAK PARAH,jalan rusak parah,1,1,1
8-Apr-23,Lapor Sleman,Sampah Di Pinggir Jalan Sidokarto-sidoagung,sampah pinggir jalan sidokartosidoagung,1,1,1
8-Apr-23,Twitter,jalan rusak,jalan rusak,1,1,2
10-Apr-23,Lapor Sleman,Jalanan Rusak Berlubang Di Jl. Forlantas Sidomoyo,jalanan rusak berlubang jl forlantas sidomoyo,1,1,1
10-Apr-23,Instagram,Sampah di sepanjang jalan depan stadion Maguwoharjo,sampah sepanjang jalan depan stadion maguwoharjo,1,1,1
10-Apr-23,Website,Tukang parkir,tukang parkir,1,1,1
10-Apr-23,Lapor Sleman,Jalan Berlubang Di Jalan Persatuan Condongcatur,jalan berlubang jalan persatuan condongcatur,1,1,2
10-Apr-23,Lapor Sleman,Lubang Di Jalan Gurameh Raya Minomartani,lubang jalan gurameh raya minomartani,1,1,1
10-Apr-23,Lapor Sleman,Lubang Di Pertigaan Jalan Raya Manukan Dan Jalan Podang,lubang pertigaan jalan raya manukan jalan podang,1,1,1
10-Apr-23,Lapor Sleman,Lubang Di Jalan Asmorondono,lubang jalan asmorondono,1,1,1
10-Apr-23,Lapor Sleman,Lubang Di Jalan Sidomukti,lubang jalan sidomukti,1,1,1
10-Apr-23,Lapor Sleman,Lampu Sering Mati,lampu sering mati,1,1,0
10-Apr-23,SMS Hotline,PJU mati,pju mati,1,1,0
11-Apr-23,Lapor Sleman,PJU Mati,pju mati,1,1,0
11-Apr-23,Lapor Sleman,Lubang Di Utara Perempatan UPN Veteran,lubang utara perempatan upn veteran,1,1,1
11-Apr-23,Lapor Sleman,Lubang Di Jalan Candi Gebang,lubang jalan candi gebang,1,1,1
11-Apr-23,Lapor Sleman,Lubang Di Jalan Brajajaya,lubang jalan brajajaya,1,1,1
11-Apr-23,Lapor Sleman,Lubang Di Jalan Anggajaya 2,lubang jalan anggajaya,1,1,1
11-Apr-23,Lapor Sleman,Kabel Listrik Dan Jaringan Terganggu Pohon,kabel listrik jaringan terganggu pohon,1,1,1
13-Apr-23,Lapor Sleman,Lubang Di Depan Toko Nizam,lubang depan toko nizam,1,1,1
13-Apr-23,Twitter,jlan berdebu akibat proyek nasional,jlan berdebu akibat proyek nasional,0,1,1
13-Apr-23,Instagram,APILL,apill,0,1,1
14-Apr-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
16-Apr-23,Twitter,LPJU mati,lpju mati,1,1,1
17-Apr-23,Website,Parkiran ATM depan RSUD,parkiran atm depan rsud,1,1,1
19-Apr-23,Website,PJU mati,pju mati,1,1,0
19-Apr-23,Website,air rusunawa mati,air rusunawa mati,1,1,1
20-Apr-23,Website,Jalan Rusak,jalan rusak,1,1,2
25-Apr-23,Twitter,Drainase meluap,drainase meluap,0,1,1
26-Apr-23,Lapor Sleman,Jalan Rusak Di Depan Masjid Al-Muttaqin,jalan rusak depan masjid almuttaqin,1,1,1
27-Apr-23,Instagram,Jalan macet akibat parkir tempo gelato jalan kaliurang,jalan macet akibat parkir tempo gelato jalan kaliurang,1,1,1
27-Apr-23,Instagram,Penutupan pintu air,penutupan pintu air,1,1,1
27-Apr-23,Twitter,Jalan kaliurang macet akibat parkir tempo gelato,jalan kaliurang macet akibat parkir tempo gelato,1,1,1
28-Apr-23,Lapor Sleman,Petugas Parkir Ilegal,petugas parkir ilegal,1,1,1
29-Apr-23,Lapor Sleman,Listrik Mati Jalan Rejondani Pandanaran Candi,listrik mati jalan rejondani pandanaran candi,1,1,1
29-Apr-23,Twitter,LPJU ring road,lpju ring road,1,1,1
2-May-23,Lapor Sleman,Oknum Pasang Reklame Tebang Pohon Tidak Dibersihkan,oknum pasang reklame tebang pohon dibersihkan,1,1,1
2-May-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
3-May-23,Twitter,Underpass kentungan banjir,underpass kentungan banjir,1,1,1
4-May-23,Twitter,Jalan kapten hariyadi,jalan kapten hariyadi,0,1,1
4-May-23,Instagram,Jalan kapten hariyadi,jalan kapten hariyadi,0,1,1
4-May-23,Instagram,Aliran listrik sering padam,aliran listrik sering padam,1,1,1
4-May-23,Twitter,Jalan angga jaya,jalan angga jaya,0,1,1
4-May-23,Twitter,Genangan di perempatan condongcatur,genangan perempatan condongcatur,0,1,1
5-May-23,Lapor Sleman,Tumpukan Kayu Mengganggu,tumpukan kayu mengganggu,0,1,1
6-May-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
7-May-23,Website,gangguan kenyamanan,gangguan kenyamanan,1,1,1
7-May-23,Instagram,gangguan kenyamanan,gangguan kenyamanan,1,1,1
8-May-23,Instagram,gangguan kenyamanan,gangguan kenyamanan,1,1,1
9-May-23,Twitter,LPJU mati,lpju mati,1,1,1
9-May-23,Instagram,Ring basket rusak,ring basket rusak,1,1,1
10-May-23,Twitter,APILL mati,apill mati,1,1,0
11-May-23,Website,Jalan berlubang,jalan berlubang,1,1,2
11-May-23,Instagram,Jalan berlubang,jalan berlubang,1,1,2
12-May-23,Facebook Pemkab Sleman,Tumpukan sampah,tumpukan sampah,1,1,1
12-May-23,Twitter,LPJU mati,lpju mati,1,1,1
14-May-23,Lapor Sleman,Limbah Cair,limbah cair,1,1,1
14-May-23,Website,Pembuangan limbah ke selokan,pembuangan limbah selokan,0,1,1
14-May-23,Lapor Sleman,Lubang Di Jalan Ringin Raya,lubang jalan ringin raya,1,1,1
14-May-23,Lapor Sleman,Jalan Berlubang CKJ,jalan berlubang ckj,1,1,2
15-May-23,Twitter,Jalan berlubang,jalan berlubang,1,1,2
16-May-23,Twitter,Spearator ring road berantakan,spearator ring road berantakan,0,1,1
16-May-23,Instagram,Pembakaran sampah di dekat pemukiman,pembakaran sampah dekat pemukiman,1,1,1
17-May-23,Lapor Sleman,Lampu Lalin Mati,lampu lalin mati,1,1,0
17-May-23,Lapor Sleman,Pemasangan Lampu Jalan,pemasangan lampu jalan,1,1,1
19-May-23,Lapor Sleman,LPJU mati,lpju mati,1,1,1
19-May-23,Lapor Sleman,Aturan Parkir Di Jalan Depan Rumah,aturan parkir jalan depan rumah,1,1,1
21-May-23,Lapor Sleman,Penumpukan Sampah Dan Limbah Disungai Dan Selokan,penumpukan sampah limbah disungai selokan,1,1,1
21-May-23,Lapor Sleman,Jalan Berlubang Di Ruas Jalan Nambongan-Medari,jalan berlubang ruas jalan nambonganmedari,1,1,2
20-May-23,Website,LPJU mati,lpju mati,1,1,1
21-May-23,Twitter,Ring basket denggung rusak,ring basket denggung rusak,1,1,1
21-May-23,Twitter,Penyuluhan pengelolaan sampah plastik,penyuluhan pengelolaan sampah plastik,1,1,1
22-May-23,Twitter,APILL mati,apill mati,1,1,0
22-May-23,Lapor Sleman,Jalan Sering Terjadi Kecelakaan,jalan sering terjadi kecelakaan,1,1,1
22-May-23,Instagram,gangguan kenyamanan,gangguan kenyamanan,1,1,1
24-May-23,Twitter,APILL mati,apill mati,1,1,0
24-May-23,Instagram,Sampah di pinggir rign road,sampah pinggir rign road,1,1,1
24-May-23,Lapor Sleman,Bakar Sampah,bakar sampah,1,1,1
25-May-23,Twitter,APILL mati,apill mati,1,1,0
28-May-23,Lapor Sleman,Keluhan,keluhan,1,1,1
29-May-23,Instagram,Pohon membahayakan kabel PLN,pohon membahayakan kabel pln,1,1,1
29-May-23,Twitter,Pencurian sepatu,pencurian sepatu,1,1,1
29-May-23,Twitter,LPJU ring road,lpju ring road,1,1,1
